date,symbol,open_price
07/12/2017 00:00,ETH/USD,413.71
08/12/2017 00:00,ETH/USD,415.02
09/12/2017 00:00,ETH/USD,442.19
10/12/2017 00:00,ETH/USD,460.92
11/12/2017 00:00,ETH/USD,429.24
12/12/2017 00:00,ETH/USD,515.25
13/12/2017 00:00,ETH/USD,634.87
14/12/2017 00:00,ETH/USD,690.69
15/12/2017 00:00,ETH/USD,686.51
16/12/2017 00:00,ETH/USD,678.29
17/12/2017 00:00,ETH/USD,683.25
18/12/2017 00:00,ETH/USD,708.78
19/12/2017 00:00,ETH/USD,783.99
20/12/2017 00:00,ETH/USD,799.98
21/12/2017 00:00,ETH/USD,794.99
22/12/2017 00:00,ETH/USD,786.97
23/12/2017 00:00,ETH/USD,628.19
24/12/2017 00:00,ETH/USD,672.59
25/12/2017 00:00,ETH/USD,659.89
26/12/2017 00:00,ETH/USD,709.81
27/12/2017 00:00,ETH/USD,749.8
28/12/2017 00:00,ETH/USD,736.45
29/12/2017 00:00,ETH/USD,711.42
30/12/2017 00:00,ETH/USD,731.52
31/12/2017 00:00,ETH/USD,682.22
01/01/2018 00:00,ETH/USD,736.77
02/01/2018 00:00,ETH/USD,752.46
03/01/2018 00:00,ETH/USD,858.78
04/01/2018 00:00,ETH/USD,942.01
05/01/2018 00:00,ETH/USD,939.3
06/01/2018 00:00,ETH/USD,962.77
07/01/2018 00:00,ETH/USD,1004.3
08/01/2018 00:00,ETH/USD,1115.8
09/01/2018 00:00,ETH/USD,1129
10/01/2018 00:00,ETH/USD,1283.8
11/01/2018 00:00,ETH/USD,1246.9
12/01/2018 00:00,ETH/USD,1135.1
13/01/2018 00:00,ETH/USD,1257
14/01/2018 00:00,ETH/USD,1379.9
15/01/2018 00:00,ETH/USD,1349.7
16/01/2018 00:00,ETH/USD,1276.9
17/01/2018 00:00,ETH/USD,1019.6
18/01/2018 00:00,ETH/USD,1021.6
19/01/2018 00:00,ETH/USD,994
20/01/2018 00:00,ETH/USD,1032.6
21/01/2018 00:00,ETH/USD,1146.3
22/01/2018 00:00,ETH/USD,1047.7
23/01/2018 00:00,ETH/USD,997.52
24/01/2018 00:00,ETH/USD,981.8
25/01/2018 00:00,ETH/USD,1061.6
26/01/2018 00:00,ETH/USD,1048.2
27/01/2018 00:00,ETH/USD,1046.9
28/01/2018 00:00,ETH/USD,1113.9
29/01/2018 00:00,ETH/USD,1245.5
30/01/2018 00:00,ETH/USD,1174.3
31/01/2018 00:00,ETH/USD,1076.9
01/02/2018 00:00,ETH/USD,1120
02/02/2018 00:00,ETH/USD,1035
03/02/2018 00:00,ETH/USD,923.13
04/02/2018 00:00,ETH/USD,972.1
05/02/2018 00:00,ETH/USD,825.3
06/02/2018 00:00,ETH/USD,698.62
07/02/2018 00:00,ETH/USD,782.99
08/02/2018 00:00,ETH/USD,752.8
09/02/2018 00:00,ETH/USD,813.11
10/02/2018 00:00,ETH/USD,878.01
11/02/2018 00:00,ETH/USD,851.09
12/02/2018 00:00,ETH/USD,810.46
13/02/2018 00:00,ETH/USD,866.4
14/02/2018 00:00,ETH/USD,839.83
15/02/2018 00:00,ETH/USD,919.13
16/02/2018 00:00,ETH/USD,925.02
17/02/2018 00:00,ETH/USD,937.38
18/02/2018 00:00,ETH/USD,973.28
19/02/2018 00:00,ETH/USD,913.13
20/02/2018 00:00,ETH/USD,939.19
21/02/2018 00:00,ETH/USD,883.91
22/02/2018 00:00,ETH/USD,837.79
23/02/2018 00:00,ETH/USD,802.85
24/02/2018 00:00,ETH/USD,852.56
25/02/2018 00:00,ETH/USD,831.51
26/02/2018 00:00,ETH/USD,838.47
27/02/2018 00:00,ETH/USD,867.77
28/02/2018 00:00,ETH/USD,871.33
01/03/2018 00:00,ETH/USD,851.26
02/03/2018 00:00,ETH/USD,869.24
03/03/2018 00:00,ETH/USD,854.5
04/03/2018 00:00,ETH/USD,855.29
05/03/2018 00:00,ETH/USD,866.06
06/03/2018 00:00,ETH/USD,848.13
07/03/2018 00:00,ETH/USD,814.45
08/03/2018 00:00,ETH/USD,749.2
09/03/2018 00:00,ETH/USD,697.3
10/03/2018 00:00,ETH/USD,724.61
11/03/2018 00:00,ETH/USD,679.68
12/03/2018 00:00,ETH/USD,719.86
13/03/2018 00:00,ETH/USD,696.52
14/03/2018 00:00,ETH/USD,688.49
15/03/2018 00:00,ETH/USD,610.91
16/03/2018 00:00,ETH/USD,609.9
17/03/2018 00:00,ETH/USD,598.77
18/03/2018 00:00,ETH/USD,548.82
19/03/2018 00:00,ETH/USD,536.73
20/03/2018 00:00,ETH/USD,554.99
21/03/2018 00:00,ETH/USD,556.38
22/03/2018 00:00,ETH/USD,558.78
23/03/2018 00:00,ETH/USD,539.19
24/03/2018 00:00,ETH/USD,543.85
25/03/2018 00:00,ETH/USD,518.8
26/03/2018 00:00,ETH/USD,522.41
27/03/2018 00:00,ETH/USD,485.2
28/03/2018 00:00,ETH/USD,448.22
29/03/2018 00:00,ETH/USD,445.43
30/03/2018 00:00,ETH/USD,384.11
31/03/2018 00:00,ETH/USD,393.08
01/04/2018 00:00,ETH/USD,393.37
02/04/2018 00:00,ETH/USD,378.67
03/04/2018 00:00,ETH/USD,384.25
04/04/2018 00:00,ETH/USD,415.44
05/04/2018 00:00,ETH/USD,377.99
06/04/2018 00:00,ETH/USD,380.99
07/04/2018 00:00,ETH/USD,369.73
08/04/2018 00:00,ETH/USD,384.16
09/04/2018 00:00,ETH/USD,400.33
10/04/2018 00:00,ETH/USD,398.82
11/04/2018 00:00,ETH/USD,415.12
12/04/2018 00:00,ETH/USD,429.74
13/04/2018 00:00,ETH/USD,493.55
14/04/2018 00:00,ETH/USD,495.93
15/04/2018 00:00,ETH/USD,502.44
16/04/2018 00:00,ETH/USD,534.04
17/04/2018 00:00,ETH/USD,511.29
18/04/2018 00:00,ETH/USD,503.13
19/04/2018 00:00,ETH/USD,525.55
20/04/2018 00:00,ETH/USD,566.92
21/04/2018 00:00,ETH/USD,616.44
22/04/2018 00:00,ETH/USD,604.62
23/04/2018 00:00,ETH/USD,621.11
24/04/2018 00:00,ETH/USD,643.98
25/04/2018 00:00,ETH/USD,702.98
26/04/2018 00:00,ETH/USD,618.09
27/04/2018 00:00,ETH/USD,661
28/04/2018 00:00,ETH/USD,643.49
29/04/2018 00:00,ETH/USD,683.27
30/04/2018 00:00,ETH/USD,689.93
01/05/2018 00:00,ETH/USD,670.33
02/05/2018 00:00,ETH/USD,671.01
03/05/2018 00:00,ETH/USD,688
04/05/2018 00:00,ETH/USD,779.39
05/05/2018 00:00,ETH/USD,785.52
06/05/2018 00:00,ETH/USD,819.69
07/05/2018 00:00,ETH/USD,793.79
08/05/2018 00:00,ETH/USD,752.14
09/05/2018 00:00,ETH/USD,747.94
10/05/2018 00:00,ETH/USD,751.86
11/05/2018 00:00,ETH/USD,723.38
12/05/2018 00:00,ETH/USD,677.99
13/05/2018 00:00,ETH/USD,683.32
14/05/2018 00:00,ETH/USD,728.78
15/05/2018 00:00,ETH/USD,727.41
16/05/2018 00:00,ETH/USD,705.06
17/05/2018 00:00,ETH/USD,706.57
18/05/2018 00:00,ETH/USD,667.84
19/05/2018 00:00,ETH/USD,693.61
20/05/2018 00:00,ETH/USD,695.87
21/05/2018 00:00,ETH/USD,715.5
22/05/2018 00:00,ETH/USD,696.13
23/05/2018 00:00,ETH/USD,640
24/05/2018 00:00,ETH/USD,576.89
25/05/2018 00:00,ETH/USD,602.52
26/05/2018 00:00,ETH/USD,584.42
27/05/2018 00:00,ETH/USD,585.6
28/05/2018 00:00,ETH/USD,569
29/05/2018 00:00,ETH/USD,511.98
30/05/2018 00:00,ETH/USD,566.98
31/05/2018 00:00,ETH/USD,557.01
01/06/2018 00:00,ETH/USD,577
02/06/2018 00:00,ETH/USD,579.24
03/06/2018 00:00,ETH/USD,590.44
04/06/2018 00:00,ETH/USD,619.4
05/06/2018 00:00,ETH/USD,591.09
06/06/2018 00:00,ETH/USD,608.69
07/06/2018 00:00,ETH/USD,606.67
08/06/2018 00:00,ETH/USD,605.39
09/06/2018 00:00,ETH/USD,599.9
10/06/2018 00:00,ETH/USD,593.2
11/06/2018 00:00,ETH/USD,523.55
12/06/2018 00:00,ETH/USD,530.77
13/06/2018 00:00,ETH/USD,494.25
14/06/2018 00:00,ETH/USD,476.15
15/06/2018 00:00,ETH/USD,519.85
16/06/2018 00:00,ETH/USD,487.27
17/06/2018 00:00,ETH/USD,497.02
18/06/2018 00:00,ETH/USD,497.08
19/06/2018 00:00,ETH/USD,517.64
20/06/2018 00:00,ETH/USD,538.47
21/06/2018 00:00,ETH/USD,536.26
22/06/2018 00:00,ETH/USD,526.11
23/06/2018 00:00,ETH/USD,461.77
24/06/2018 00:00,ETH/USD,473.47
25/06/2018 00:00,ETH/USD,455.32
26/06/2018 00:00,ETH/USD,459
27/06/2018 00:00,ETH/USD,429.32
28/06/2018 00:00,ETH/USD,441.65
29/06/2018 00:00,ETH/USD,420.78
30/06/2018 00:00,ETH/USD,435.7
01/07/2018 00:00,ETH/USD,453.85
02/07/2018 00:00,ETH/USD,452.03
03/07/2018 00:00,ETH/USD,476.8
04/07/2018 00:00,ETH/USD,462.01
05/07/2018 00:00,ETH/USD,467.47
06/07/2018 00:00,ETH/USD,467.52
07/07/2018 00:00,ETH/USD,470.37
08/07/2018 00:00,ETH/USD,486.72
09/07/2018 00:00,ETH/USD,486.1
10/07/2018 00:00,ETH/USD,471.55
11/07/2018 00:00,ETH/USD,432.44
12/07/2018 00:00,ETH/USD,445.14
13/07/2018 00:00,ETH/USD,431
14/07/2018 00:00,ETH/USD,432.17
15/07/2018 00:00,ETH/USD,433.5
16/07/2018 00:00,ETH/USD,449.9
17/07/2018 00:00,ETH/USD,479.1
18/07/2018 00:00,ETH/USD,499.11
19/07/2018 00:00,ETH/USD,478.97
20/07/2018 00:00,ETH/USD,468.64
21/07/2018 00:00,ETH/USD,449.13
22/07/2018 00:00,ETH/USD,460.74
23/07/2018 00:00,ETH/USD,457.99
24/07/2018 00:00,ETH/USD,449.6
25/07/2018 00:00,ETH/USD,479.33
26/07/2018 00:00,ETH/USD,471.89
27/07/2018 00:00,ETH/USD,462.3
28/07/2018 00:00,ETH/USD,470.21
29/07/2018 00:00,ETH/USD,469.25
30/07/2018 00:00,ETH/USD,466.47
31/07/2018 00:00,ETH/USD,456.65
01/08/2018 00:00,ETH/USD,431.98
02/08/2018 00:00,ETH/USD,420.03
03/08/2018 00:00,ETH/USD,410.89
04/08/2018 00:00,ETH/USD,417.66
05/08/2018 00:00,ETH/USD,407
06/08/2018 00:00,ETH/USD,408.75
07/08/2018 00:00,ETH/USD,404.95
08/08/2018 00:00,ETH/USD,377.82
09/08/2018 00:00,ETH/USD,355.62
10/08/2018 00:00,ETH/USD,363.27
11/08/2018 00:00,ETH/USD,331.77
12/08/2018 00:00,ETH/USD,317.84
13/08/2018 00:00,ETH/USD,318.16
14/08/2018 00:00,ETH/USD,283.92
15/08/2018 00:00,ETH/USD,278.38
16/08/2018 00:00,ETH/USD,281.27
17/08/2018 00:00,ETH/USD,286.87
18/08/2018 00:00,ETH/USD,317.68
19/08/2018 00:00,ETH/USD,294.3
20/08/2018 00:00,ETH/USD,299.37
21/08/2018 00:00,ETH/USD,270.71
22/08/2018 00:00,ETH/USD,281.25
23/08/2018 00:00,ETH/USD,270.5
24/08/2018 00:00,ETH/USD,275.86
25/08/2018 00:00,ETH/USD,281.28
26/08/2018 00:00,ETH/USD,277.29
27/08/2018 00:00,ETH/USD,274.34
28/08/2018 00:00,ETH/USD,288.17
29/08/2018 00:00,ETH/USD,295.59
30/08/2018 00:00,ETH/USD,288.76
31/08/2018 00:00,ETH/USD,284.11
01/09/2018 00:00,ETH/USD,281.63
02/09/2018 00:00,ETH/USD,295.72
03/09/2018 00:00,ETH/USD,295.23
04/09/2018 00:00,ETH/USD,289.28
05/09/2018 00:00,ETH/USD,285.34
06/09/2018 00:00,ETH/USD,228.39
07/09/2018 00:00,ETH/USD,229.74
08/09/2018 00:00,ETH/USD,215.17
09/09/2018 00:00,ETH/USD,196.7
10/09/2018 00:00,ETH/USD,196.04
11/09/2018 00:00,ETH/USD,197.29
12/09/2018 00:00,ETH/USD,185.21
13/09/2018 00:00,ETH/USD,183.17
14/09/2018 00:00,ETH/USD,211.09
15/09/2018 00:00,ETH/USD,208.49
16/09/2018 00:00,ETH/USD,221.48
17/09/2018 00:00,ETH/USD,220.16
18/09/2018 00:00,ETH/USD,196.03
19/09/2018 00:00,ETH/USD,208.36
20/09/2018 00:00,ETH/USD,209.83
21/09/2018 00:00,ETH/USD,225
22/09/2018 00:00,ETH/USD,247.8
23/09/2018 00:00,ETH/USD,241
24/09/2018 00:00,ETH/USD,244.7
25/09/2018 00:00,ETH/USD,227.85
26/09/2018 00:00,ETH/USD,219.26
27/09/2018 00:00,ETH/USD,214.26
28/09/2018 00:00,ETH/USD,229.26
29/09/2018 00:00,ETH/USD,221.92
30/09/2018 00:00,ETH/USD,231.52
01/10/2018 00:00,ETH/USD,232.86
02/10/2018 00:00,ETH/USD,231.49
03/10/2018 00:00,ETH/USD,225.97
04/10/2018 00:00,ETH/USD,220.74
05/10/2018 00:00,ETH/USD,222.36
06/10/2018 00:00,ETH/USD,228.54
07/10/2018 00:00,ETH/USD,225.31
08/10/2018 00:00,ETH/USD,226.28
09/10/2018 00:00,ETH/USD,230.2
10/10/2018 00:00,ETH/USD,228.58
11/10/2018 00:00,ETH/USD,226.7
12/10/2018 00:00,ETH/USD,191.16
13/10/2018 00:00,ETH/USD,197.02
14/10/2018 00:00,ETH/USD,201.23
15/10/2018 00:00,ETH/USD,196.75
16/10/2018 00:00,ETH/USD,214.31
17/10/2018 00:00,ETH/USD,215.12
18/10/2018 00:00,ETH/USD,212.83
19/10/2018 00:00,ETH/USD,206.08
20/10/2018 00:00,ETH/USD,204.93
21/10/2018 00:00,ETH/USD,208.16
22/10/2018 00:00,ETH/USD,207.29
23/10/2018 00:00,ETH/USD,206.56
24/10/2018 00:00,ETH/USD,205.9
25/10/2018 00:00,ETH/USD,205.23
26/10/2018 00:00,ETH/USD,203.68
27/10/2018 00:00,ETH/USD,205.03
28/10/2018 00:00,ETH/USD,204.23
29/10/2018 00:00,ETH/USD,204.97
30/10/2018 00:00,ETH/USD,196.91
31/10/2018 00:00,ETH/USD,197.33
01/11/2018 00:00,ETH/USD,198.7
02/11/2018 00:00,ETH/USD,199.81
03/11/2018 00:00,ETH/USD,202.22
04/11/2018 00:00,ETH/USD,200.3
05/11/2018 00:00,ETH/USD,212.3
06/11/2018 00:00,ETH/USD,210.83
07/11/2018 00:00,ETH/USD,220.83
08/11/2018 00:00,ETH/USD,218.98
09/11/2018 00:00,ETH/USD,212.7
10/11/2018 00:00,ETH/USD,211.01
11/11/2018 00:00,ETH/USD,213.2
12/11/2018 00:00,ETH/USD,212.99
13/11/2018 00:00,ETH/USD,212.68
14/11/2018 00:00,ETH/USD,209.85
15/11/2018 00:00,ETH/USD,187.21
16/11/2018 00:00,ETH/USD,184.15
17/11/2018 00:00,ETH/USD,176.95
18/11/2018 00:00,ETH/USD,175.9
19/11/2018 00:00,ETH/USD,178.96
20/11/2018 00:00,ETH/USD,150.93
21/11/2018 00:00,ETH/USD,133.85
22/11/2018 00:00,ETH/USD,138.18
23/11/2018 00:00,ETH/USD,126.3
24/11/2018 00:00,ETH/USD,125.24
25/11/2018 00:00,ETH/USD,114.8
26/11/2018 00:00,ETH/USD,118.72
27/11/2018 00:00,ETH/USD,110.75
28/11/2018 00:00,ETH/USD,111.72
29/11/2018 00:00,ETH/USD,124.05
30/11/2018 00:00,ETH/USD,118.51
01/12/2018 00:00,ETH/USD,113.68
02/12/2018 00:00,ETH/USD,119.65
03/12/2018 00:00,ETH/USD,117.12
04/12/2018 00:00,ETH/USD,109.22
05/12/2018 00:00,ETH/USD,110.77
06/12/2018 00:00,ETH/USD,102.66
07/12/2018 00:00,ETH/USD,91.97
08/12/2018 00:00,ETH/USD,94.79
09/12/2018 00:00,ETH/USD,92.98
10/12/2018 00:00,ETH/USD,96.03
11/12/2018 00:00,ETH/USD,92.2
12/12/2018 00:00,ETH/USD,89.14
13/12/2018 00:00,ETH/USD,91.85
14/12/2018 00:00,ETH/USD,87.9
15/12/2018 00:00,ETH/USD,85.2
16/12/2018 00:00,ETH/USD,85.74
17/12/2018 00:00,ETH/USD,86.56
18/12/2018 00:00,ETH/USD,97.25
19/12/2018 00:00,ETH/USD,104.08
20/12/2018 00:00,ETH/USD,102.36
21/12/2018 00:00,ETH/USD,118.47
22/12/2018 00:00,ETH/USD,111.11
23/12/2018 00:00,ETH/USD,120.49
24/12/2018 00:00,ETH/USD,133.76
25/12/2018 00:00,ETH/USD,142.53
26/12/2018 00:00,ETH/USD,132.99
27/12/2018 00:00,ETH/USD,134.58
28/12/2018 00:00,ETH/USD,118.57
29/12/2018 00:00,ETH/USD,142.15
30/12/2018 00:00,ETH/USD,140.33
31/12/2018 00:00,ETH/USD,144.18
01/01/2019 00:00,ETH/USD,136
02/01/2019 00:00,ETH/USD,145
03/01/2019 00:00,ETH/USD,159.36
04/01/2019 00:00,ETH/USD,152.42
05/01/2019 00:00,ETH/USD,158.48
06/01/2019 00:00,ETH/USD,158.32
07/01/2019 00:00,ETH/USD,160.84
08/01/2019 00:00,ETH/USD,154.79
09/01/2019 00:00,ETH/USD,152.86
10/01/2019 00:00,ETH/USD,152.65
11/01/2019 00:00,ETH/USD,129.5
12/01/2019 00:00,ETH/USD,128.73
13/01/2019 00:00,ETH/USD,127.41
14/01/2019 00:00,ETH/USD,117.94
15/01/2019 00:00,ETH/USD,131.45
16/01/2019 00:00,ETH/USD,122.6
17/01/2019 00:00,ETH/USD,124.36
18/01/2019 00:00,ETH/USD,125.25
19/01/2019 00:00,ETH/USD,121.84
20/01/2019 00:00,ETH/USD,126.01
21/01/2019 00:00,ETH/USD,119.1
22/01/2019 00:00,ETH/USD,117.5
23/01/2019 00:00,ETH/USD,120.19
24/01/2019 00:00,ETH/USD,118.76
25/01/2019 00:00,ETH/USD,119.05
26/01/2019 00:00,ETH/USD,117.27
27/01/2019 00:00,ETH/USD,117.27
28/01/2019 00:00,ETH/USD,113.43
29/01/2019 00:00,ETH/USD,107.49
30/01/2019 00:00,ETH/USD,106.3
31/01/2019 00:00,ETH/USD,110.62
01/02/2019 00:00,ETH/USD,108.49
02/02/2019 00:00,ETH/USD,108.94
03/02/2019 00:00,ETH/USD,112.71
04/02/2019 00:00,ETH/USD,108.63
05/02/2019 00:00,ETH/USD,108.46
06/02/2019 00:00,ETH/USD,108.69
07/02/2019 00:00,ETH/USD,106.05
08/02/2019 00:00,ETH/USD,105.81
09/02/2019 00:00,ETH/USD,121.21
10/02/2019 00:00,ETH/USD,121.01
11/02/2019 00:00,ETH/USD,127.37
12/02/2019 00:00,ETH/USD,122.68
13/02/2019 00:00,ETH/USD,124.75
14/02/2019 00:00,ETH/USD,123.85
15/02/2019 00:00,ETH/USD,122.55
16/02/2019 00:00,ETH/USD,123.75
17/02/2019 00:00,ETH/USD,124.68
18/02/2019 00:00,ETH/USD,136.15
19/02/2019 00:00,ETH/USD,148.87
20/02/2019 00:00,ETH/USD,146.61
21/02/2019 00:00,ETH/USD,151.41
22/02/2019 00:00,ETH/USD,148.3
23/02/2019 00:00,ETH/USD,151.27
24/02/2019 00:00,ETH/USD,161.54
25/02/2019 00:00,ETH/USD,135.22
26/02/2019 00:00,ETH/USD,141.21
27/02/2019 00:00,ETH/USD,139.37
28/02/2019 00:00,ETH/USD,137.71
01/03/2019 00:00,ETH/USD,138.17
02/03/2019 00:00,ETH/USD,138.5
03/03/2019 00:00,ETH/USD,135.6
04/03/2019 00:00,ETH/USD,133.23
05/03/2019 00:00,ETH/USD,128.39
06/03/2019 00:00,ETH/USD,140
07/03/2019 00:00,ETH/USD,140.57
08/03/2019 00:00,ETH/USD,140.04
09/03/2019 00:00,ETH/USD,136.18
10/03/2019 00:00,ETH/USD,140.04
11/03/2019 00:00,ETH/USD,138.2
12/03/2019 00:00,ETH/USD,135.41
13/03/2019 00:00,ETH/USD,136.27
14/03/2019 00:00,ETH/USD,134.52
15/03/2019 00:00,ETH/USD,134.72
16/03/2019 00:00,ETH/USD,139.15
17/03/2019 00:00,ETH/USD,143.79
18/03/2019 00:00,ETH/USD,141.71
19/03/2019 00:00,ETH/USD,140.6
20/03/2019 00:00,ETH/USD,141.64
21/03/2019 00:00,ETH/USD,142.17
22/03/2019 00:00,ETH/USD,136.99
23/03/2019 00:00,ETH/USD,138
24/03/2019 00:00,ETH/USD,139.28
25/03/2019 00:00,ETH/USD,137.81
26/03/2019 00:00,ETH/USD,135.14
27/03/2019 00:00,ETH/USD,135.4
28/03/2019 00:00,ETH/USD,141.71
29/03/2019 00:00,ETH/USD,140.26
30/03/2019 00:00,ETH/USD,146.2
31/03/2019 00:00,ETH/USD,144.65
01/04/2019 00:00,ETH/USD,143.78
02/04/2019 00:00,ETH/USD,143.2
03/04/2019 00:00,ETH/USD,165.5
04/04/2019 00:00,ETH/USD,161.17
05/04/2019 00:00,ETH/USD,158.66
06/04/2019 00:00,ETH/USD,167.07
07/04/2019 00:00,ETH/USD,167.08
08/04/2019 00:00,ETH/USD,176.62
09/04/2019 00:00,ETH/USD,181.46
10/04/2019 00:00,ETH/USD,176.8
11/04/2019 00:00,ETH/USD,177.2
12/04/2019 00:00,ETH/USD,165.6
13/04/2019 00:00,ETH/USD,165.3
14/04/2019 00:00,ETH/USD,165.2
15/04/2019 00:00,ETH/USD,169.08
16/04/2019 00:00,ETH/USD,160.33
17/04/2019 00:00,ETH/USD,167.44
18/04/2019 00:00,ETH/USD,167.5
19/04/2019 00:00,ETH/USD,175.13
20/04/2019 00:00,ETH/USD,174.6
21/04/2019 00:00,ETH/USD,174.27
22/04/2019 00:00,ETH/USD,170.6
23/04/2019 00:00,ETH/USD,172.27
24/04/2019 00:00,ETH/USD,170.81
25/04/2019 00:00,ETH/USD,166.7
26/04/2019 00:00,ETH/USD,154.55
27/04/2019 00:00,ETH/USD,160.95
28/04/2019 00:00,ETH/USD,162.79
29/04/2019 00:00,ETH/USD,163.13
30/04/2019 00:00,ETH/USD,162.35
01/05/2019 00:00,ETH/USD,170.5
02/05/2019 00:00,ETH/USD,167.67
03/05/2019 00:00,ETH/USD,169.25
04/05/2019 00:00,ETH/USD,175.29
05/05/2019 00:00,ETH/USD,170.95
06/05/2019 00:00,ETH/USD,171.01
07/05/2019 00:00,ETH/USD,181.6
08/05/2019 00:00,ETH/USD,176.45
09/05/2019 00:00,ETH/USD,177.09
10/05/2019 00:00,ETH/USD,173.42
11/05/2019 00:00,ETH/USD,174.26
12/05/2019 00:00,ETH/USD,190.47
13/05/2019 00:00,ETH/USD,188.25
14/05/2019 00:00,ETH/USD,194.85
15/05/2019 00:00,ETH/USD,216.5
16/05/2019 00:00,ETH/USD,246.78
17/05/2019 00:00,ETH/USD,263.99
18/05/2019 00:00,ETH/USD,246.29
19/05/2019 00:00,ETH/USD,233.52
20/05/2019 00:00,ETH/USD,260.29
21/05/2019 00:00,ETH/USD,251.55
22/05/2019 00:00,ETH/USD,254.39
23/05/2019 00:00,ETH/USD,243.59
24/05/2019 00:00,ETH/USD,245.43
25/05/2019 00:00,ETH/USD,249.58
26/05/2019 00:00,ETH/USD,250.95
27/05/2019 00:00,ETH/USD,268.5
28/05/2019 00:00,ETH/USD,272.55
29/05/2019 00:00,ETH/USD,272.12
30/05/2019 00:00,ETH/USD,270.25
31/05/2019 00:00,ETH/USD,254.31
01/06/2019 00:00,ETH/USD,267.13
02/06/2019 00:00,ETH/USD,264.37
03/06/2019 00:00,ETH/USD,269.4
04/06/2019 00:00,ETH/USD,249.38
05/06/2019 00:00,ETH/USD,241.44
06/06/2019 00:00,ETH/USD,246.26
07/06/2019 00:00,ETH/USD,250
08/06/2019 00:00,ETH/USD,249.69
09/06/2019 00:00,ETH/USD,244.36
10/06/2019 00:00,ETH/USD,231.3
11/06/2019 00:00,ETH/USD,248.11
12/06/2019 00:00,ETH/USD,245.1
13/06/2019 00:00,ETH/USD,262.75
14/06/2019 00:00,ETH/USD,254.61
15/06/2019 00:00,ETH/USD,263.69
16/06/2019 00:00,ETH/USD,269.12
17/06/2019 00:00,ETH/USD,268.63
18/06/2019 00:00,ETH/USD,274
19/06/2019 00:00,ETH/USD,264.87
20/06/2019 00:00,ETH/USD,269.52
21/06/2019 00:00,ETH/USD,272.82
22/06/2019 00:00,ETH/USD,295.83
23/06/2019 00:00,ETH/USD,311.25
24/06/2019 00:00,ETH/USD,308.56
25/06/2019 00:00,ETH/USD,311.7
26/06/2019 00:00,ETH/USD,316.49
27/06/2019 00:00,ETH/USD,332
28/06/2019 00:00,ETH/USD,294.86
29/06/2019 00:00,ETH/USD,308.87
30/06/2019 00:00,ETH/USD,317.42
01/07/2019 00:00,ETH/USD,290.8
02/07/2019 00:00,ETH/USD,295.5
03/07/2019 00:00,ETH/USD,292.94
04/07/2019 00:00,ETH/USD,302.22
05/07/2019 00:00,ETH/USD,283.19
06/07/2019 00:00,ETH/USD,287.95
07/07/2019 00:00,ETH/USD,288.61
08/07/2019 00:00,ETH/USD,306.54
09/07/2019 00:00,ETH/USD,313.39
10/07/2019 00:00,ETH/USD,307.85
11/07/2019 00:00,ETH/USD,288.71
12/07/2019 00:00,ETH/USD,268.38
13/07/2019 00:00,ETH/USD,274.73
14/07/2019 00:00,ETH/USD,268.07
15/07/2019 00:00,ETH/USD,226.19
16/07/2019 00:00,ETH/USD,227.71
17/07/2019 00:00,ETH/USD,198.57
18/07/2019 00:00,ETH/USD,211.06
19/07/2019 00:00,ETH/USD,225.74
20/07/2019 00:00,ETH/USD,221.16
21/07/2019 00:00,ETH/USD,228.44
22/07/2019 00:00,ETH/USD,225.04
23/07/2019 00:00,ETH/USD,217.38
24/07/2019 00:00,ETH/USD,212.34
25/07/2019 00:00,ETH/USD,216.71
26/07/2019 00:00,ETH/USD,219.44
27/07/2019 00:00,ETH/USD,219.06
28/07/2019 00:00,ETH/USD,207.07
29/07/2019 00:00,ETH/USD,210.92
30/07/2019 00:00,ETH/USD,210.81
31/07/2019 00:00,ETH/USD,209.74
01/08/2019 00:00,ETH/USD,218.76
02/08/2019 00:00,ETH/USD,217.56
03/08/2019 00:00,ETH/USD,217.56
04/08/2019 00:00,ETH/USD,222
05/08/2019 00:00,ETH/USD,222.41
06/08/2019 00:00,ETH/USD,233.62
07/08/2019 00:00,ETH/USD,226
08/08/2019 00:00,ETH/USD,226.35
09/08/2019 00:00,ETH/USD,222.04
10/08/2019 00:00,ETH/USD,210.76
11/08/2019 00:00,ETH/USD,206.57
12/08/2019 00:00,ETH/USD,217
13/08/2019 00:00,ETH/USD,211.61
14/08/2019 00:00,ETH/USD,209.25
15/08/2019 00:00,ETH/USD,187.28
16/08/2019 00:00,ETH/USD,188.43
17/08/2019 00:00,ETH/USD,185.61
18/08/2019 00:00,ETH/USD,185.81
19/08/2019 00:00,ETH/USD,194.9
20/08/2019 00:00,ETH/USD,202.66
21/08/2019 00:00,ETH/USD,196.67
22/08/2019 00:00,ETH/USD,187.51
23/08/2019 00:00,ETH/USD,190.69
24/08/2019 00:00,ETH/USD,194.77
25/08/2019 00:00,ETH/USD,191.04
26/08/2019 00:00,ETH/USD,186.31
27/08/2019 00:00,ETH/USD,188.73
28/08/2019 00:00,ETH/USD,187.28
29/08/2019 00:00,ETH/USD,173.21
30/08/2019 00:00,ETH/USD,169.15
31/08/2019 00:00,ETH/USD,168.63
01/09/2019 00:00,ETH/USD,172.13
02/09/2019 00:00,ETH/USD,171.25
03/09/2019 00:00,ETH/USD,178.7
04/09/2019 00:00,ETH/USD,179.39
